Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
9-csves/35.csv,8,TCP,,,24.739,38.3585,74.98075,490.62500000000006,150.609,16.914,321,1383,1,135,43385,2,2,4444,64790,,4444,64790,,13.0,27.0,51.5,1229.0,2711.5,5446.75,mine
9-csves/36.csv,2,TCP,,,430.04975,430.0595,430.06925,860.119,430.079,430.04,527,1318,1,134,70890,2,2,4444,64790,,4444,64790,,255.25,263.5,271.75,23901.5,35445.0,46988.5,mine
10-csves/0.csv,2,TCP,,,596.69675,596.7094999999999,596.72225,1193.4189999999999,596.735,596.684,712,1294,1,135,96590,2,2,4444,55582,,55582,4444,,345.0,356.0,367.0,32264.0,48295.0,64326.0,mine
10-csves/1.csv,12,TCP,,,8.78475,13.812999999999999,78.274,401.0609999999999,88.36,0.048,241,1249,1,134,32516,2,2,4444,55582,,55582,4444,,3.75,8.5,44.25,467.0,998.5,2352.25,mine
10-csves/2.csv,2,TCP,,,596.684,596.697,596.71,1193.394,596.723,596.671,670,1219,1,135,90938,2,2,4444,55582,,55582,4444,,323.0,335.0,347.0,30541.0,45469.0,60397.0,mine
10-csves/3.csv,18,TCP,,,4.835,9.893,66.6035,616.712,128.786,0.0,403,1389,1,136,55078,2,2,4444,55582,,55582,4444,,3.25,9.0,45.5,317.25,1115.5,2494.5,mine
10-csves/4.csv,16,TCP,,,5.49625,15.8895,42.68175,465.206,98.595,0.0,305,1339,1,132,40477,2,2,4444,55582,,55582,4444,,4.25,11.5,26.25,274.0,1075.5,2844.75,mine
10-csves/6.csv,18,TCP,,,7.66375,9.288499999999999,50.071,577.391,101.069,0.533,347,1220,1,131,45770,2,2,4444,55582,,55582,4444,,5.25,7.0,33.0,465.75,1370.0,2813.5,mine
10-csves/7.csv,16,TCP,,,7.504,15.43,41.252,567.623,115.031,0.604,318,1184,1,136,43462,2,2,4444,55582,,55582,4444,,4.0,9.0,24.25,430.25,988.5,2546.75,mine
10-csves/8.csv,12,TCP,,,20.00075,33.082499999999996,52.03575,637.4,178.685,0.08,385,1277,1,135,52304,2,2,4444,55582,,55582,4444,,12.5,22.0,32.0,722.25,2034.0,4881.5,mine
10-csves/9.csv,2,TCP,,,598.8085000000001,598.821,598.8335,1197.642,598.846,598.796,718,1302,1,135,97484,2,2,4444,55582,,55582,4444,,349.0,359.0,369.0,32718.5,48742.0,64765.5,mine
10-csves/11.csv,15,TCP,,,9.5915,39.976,76.8905,724.6529999999999,123.92,0.029,440,1256,1,133,58794,2,2,4444,55582,,55582,4444,,5.0,24.0,45.5,858.0,1642.0,4689.0,mine
10-csves/12.csv,8,TCP,,,52.777,72.283,98.17775,639.6220000000001,136.48,40.003,402,1315,1,135,54396,2,2,4444,55582,,55582,4444,,31.25,50.0,67.25,2381.75,4172.5,9919.25,mine
10-csves/13.csv,2,TCP,,,597.5075,597.52,597.5324999999999,1195.04,597.545,597.495,667,1209,1,135,90350,2,2,4444,55582,,55582,4444,,320.75,333.5,346.25,30403.5,45175.0,59946.5,mine
10-csves/15.csv,18,TCP,,,7.91575,29.005,32.58225,591.0889999999999,112.636,0.0,371,1273,1,136,50616,2,2,4444,55582,,55582,4444,,8.0,16.0,20.0,572.75,1144.0,3566.5,mine
10-csves/16.csv,11,TCP,,,22.073,49.554,79.6035,586.918,118.386,0.0,335,1205,1,133,44877,2,2,4444,55582,,55582,4444,,14.0,23.0,42.5,1154.5,2192.0,4708.5,mine
10-csves/17.csv,2,TCP,,,597.017,597.03,597.043,1194.06,597.056,597.004,696,1269,1,136,94752,2,2,4444,55582,,55582,4444,,337.0,348.0,359.0,31835.0,47376.0,62917.0,mine
10-csves/18.csv,18,TCP,,,11.733500000000001,23.797,40.53575,541.104,89.964,1.025,333,1275,1,135,45246,2,2,4444,55582,,55582,4444,,7.25,14.5,24.5,567.75,1241.5,3399.75,mine
