Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
7-csves/5.csv,2,TCP,,,243.13524999999998,243.13549999999998,243.13575,486.27099999999996,243.136,243.135,35,456,0,396,13876,2,2,51723,3332,,3332,51723,,16.75,17.5,18.25,3708.0,6938.0,10168.0,mine
7-csves/6.csv,2,TCP,,,244.65425,244.65449999999998,244.65475,489.30899999999997,244.655,244.654,39,538,0,422,16461,2,2,3332,51714,,3332,51714,,19.25,19.5,19.75,4394.25,8230.5,12066.75,mine
8-csves/0.csv,2,TCP,,,243.41,243.41,243.41,486.82,243.41,243.41,42,530,0,384,16139,2,2,3332,51770,,3332,51770,,19.5,21.0,22.5,4293.75,8069.5,11845.25,mine
8-csves/1.csv,4,TCP,,,149.61950000000002,196.7045,243.772,786.748,243.772,149.567,57,460,0,397,22643,3,3,3332,51776,51779,3332,51776,51779,11.75,14.5,17.0,468.0,4691.0,9883.75,mine
8-csves/2.csv,4,TCP,,,244.202,244.704,245.20624999999998,978.817,245.207,244.202,82,478,0,356,29258,3,3,3332,51766,51769,3332,51766,51769,16.75,20.5,24.25,493.0,7199.0,14020.5,mine
8-csves/3.csv,2,TCP,,,242.304,242.304,242.304,484.608,242.304,242.304,45,541,0,364,16400,2,2,3332,51762,,3332,51762,,20.25,22.5,24.75,4359.0,8200.0,12041.0,mine
8-csves/4.csv,2,TCP,,,176.08625,176.0935,176.10075,352.187,176.108,176.079,22,417,0,418,9200,2,2,3332,51759,,3332,51759,,9.5,11.0,12.5,2380.0,4600.0,6820.0,mine
8-csves/5.csv,6,TCP,,,43.271,49.5015,79.5775,390.60800000000006,119.638,41.17,40,546,0,359,14378,3,3,3332,51757,51759,3332,51757,51759,4.25,6.5,8.75,139.5,943.0,4037.0,mine
9-csves/0.csv,4,TCP,,,241.89975,242.74349999999998,243.58724999999998,970.9739999999999,243.588,241.899,69,459,0,403,27869,3,3,3332,51788,51792,3332,51788,51792,15.75,16.5,18.0,493.0,6740.5,13214.75,mine
9-csves/1.csv,2,TCP,,,245.428,245.428,245.428,490.856,245.428,245.428,38,458,0,370,14070,2,2,3332,51785,,3332,51785,,17.5,19.0,20.5,3756.5,7035.0,10313.5,mine
9-csves/2.csv,2,TCP,,,65.03174999999999,65.0495,65.06725,130.099,65.085,65.014,10,538,0,438,4382,2,2,3332,51779,,3332,51779,,5.0,5.0,5.0,1145.5,2191.0,3236.5,mine
9-csves/3.csv,2,TCP,,,244.048,244.048,244.048,488.096,244.048,244.048,33,446,0,413,13635,2,2,51797,3332,,51797,3332,,16.25,16.5,16.75,3647.75,6817.5,9987.25,mine
9-csves/4.csv,6,TCP,,,60.40225,240.77550000000002,244.0775,972.394,245.178,0.209,80,513,0,389,31194,4,4,3332,51812,51815,3332,51812,51815,8.5,16.5,17.0,483.0,1114.5,10307.25,mine
9-csves/5.csv,2,TCP,,,245.035,245.035,245.035,490.07,245.035,245.035,36,505,0,430,15483,2,2,3332,51794,,3332,51794,,18.0,18.0,18.0,4129.75,7741.5,11353.25,mine
10-csves/0.csv,2,TCP,,,245.385,245.385,245.385,490.77,245.385,245.385,31,436,0,432,13394,2,2,3332,51839,,3332,51839,,15.25,15.5,15.75,3587.5,6697.0,9806.5,mine
10-csves/1.csv,2,TCP,,,212.08550000000002,212.09300000000002,212.1005,424.18600000000004,212.108,212.078,24,445,0,492,11813,2,2,3332,51815,,3332,51815,,11.5,12.0,12.5,3063.25,5906.5,8749.75,mine
10-csves/2.csv,6,TCP,,,119.222,240.69549999999998,243.333,1127.2489999999998,244.213,78.702,89,482,0,382,34008,4,4,3332,51849,51845,3332,51849,51845,12.25,16.0,16.0,478.0,3409.0,11236.75,mine
10-csves/3.csv,2,TCP,,,245.148,245.148,245.148,490.296,245.148,245.148,31,471,0,466,14452,2,2,51818,3332,,51818,3332,,15.25,15.5,15.75,3842.0,7226.0,10610.0,mine
10-csves/4.csv,2,TCP,,,245.753,245.753,245.753,491.506,245.753,245.753,35,445,0,390,13678,2,2,51821,3332,,51821,3332,,17.25,17.5,17.75,3668.5,6839.0,10009.5,mine
10-csves/5.csv,2,TCP,,,242.90849999999998,242.909,242.9095,485.818,242.91,242.908,38,491,0,392,14931,2,2,3332,51841,,3332,51841,,18.5,19.0,19.5,3991.75,7465.5,10939.25,mine
11-csves/0.csv,2,TCP,,,241.20024999999998,241.20049999999998,241.20074999999997,482.40099999999995,241.201,241.2,36,520,0,435,15684,2,2,3332,51858,,3332,51858,,18.0,18.0,18.0,4180.0,7842.0,11504.0,mine
11-csves/1.csv,4,TCP,,,243.206,244.0385,244.87125000000003,976.1550000000001,244.872,243.206,78,467,0,365,28515,3,3,3332,51870,51863,3332,51870,51863,16.0,19.5,23.0,478.0,7078.5,13729.25,mine
11-csves/2.csv,2,TCP,,,132.61825,132.6255,132.63275,265.251,132.64,132.611,19,463,0,404,7680,2,2,3332,51853,,3332,51853,,8.25,9.5,10.75,1990.0,3840.0,5690.0,mine
11-csves/3.csv,4,TCP,,,198.76775,220.53750000000002,242.3,882.121,242.3,198.746,77,527,0,377,29072,3,3,3332,51874,51880,3332,51874,51880,16.75,19.0,21.5,574.0,7243.0,13937.0,mine
11-csves/4.csv,2,TCP,,,244.628,244.628,244.628,489.256,244.628,244.628,40,470,0,359,14378,2,2,51855,3332,,3332,51855,,18.0,20.0,22.0,3833.5,7189.0,10544.5,mine
11-csves/5.csv,2,TCP,,,241.883,241.883,241.883,483.766,241.883,241.883,40,475,0,359,14378,2,2,3332,51872,,3332,51872,,18.0,20.0,22.0,3833.5,7189.0,10544.5,mine
12-csves/0.csv,2,TCP,,,242.421,242.421,242.421,484.842,242.421,242.421,40,474,0,359,14378,2,2,3332,51895,,3332,51895,,18.0,20.0,22.0,3833.5,7189.0,10544.5,mine
