Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
5-csves/0.csv,4,TCP,,,33.4185,36.9495,39.35,143.276,42.365,27.012,23,1090,0,505,11621,2,2,3333,52003,,3333,52003,,5.0,5.5,6.25,115.0,2114.5,4904.75,mine
5-csves/1.csv,2,TCP,,,289.492,289.494,289.496,578.988,289.498,289.49,47,382,0,294,13834,2,2,3333,52003,,3333,52003,,22.75,23.5,24.25,3866.0,6917.0,9968.0,mine
5-csves/2.csv,2,TCP,,,272.19075,272.1915,272.19225,544.383,272.193,272.19,34,431,0,431,14669,2,2,3333,52003,,3333,52003,,16.5,17.0,17.5,3952.25,7334.5,10716.75,mine
5-csves/3.csv,2,TCP,,,465.26275,478.1095,490.95625,956.219,503.803,452.416,57,312,0,345,19711,2,2,3333,52003,,3333,52003,,27.75,28.5,29.25,5332.75,9855.5,14378.25,mine
5-csves/5.csv,2,TCP,,,557.29275,557.3145,557.33625,1114.629,557.358,557.271,101,454,0,313,31653,2,2,3333,52003,,3333,52003,,48.75,50.5,52.25,8873.25,15826.5,22779.75,mine
6-csves/0.csv,2,TCP,,,280.641,280.66200000000003,280.683,561.3240000000001,280.704,280.62,50,641,0,450,22519,2,2,3333,52003,,3333,52003,,24.5,25.0,25.5,6047.25,11259.5,16471.75,mine
6-csves/2.csv,2,TCP,,,282.77725,282.7985,282.81975,565.597,282.841,282.756,36,332,0,326,11750,2,2,3333,52003,,3333,52003,,17.5,18.0,18.5,3232.5,5875.0,8517.5,mine
6-csves/3.csv,2,TCP,,,578.288,578.288,578.288,1156.576,578.288,578.288,88,511,0,420,36999,2,2,3333,52003,,3333,52003,,42.0,44.0,46.0,10149.75,18499.5,26849.25,mine
6-csves/4.csv,2,TCP,,,40.8035,43.745999999999995,46.6885,87.49199999999999,49.631,37.861,7,681,0,603,4227,2,2,3333,52003,,3333,52003,,3.25,3.5,3.75,1086.75,2113.5,3140.25,mine
6-csves/5.csv,2,TCP,,,491.71349999999995,499.842,507.9705,999.684,516.099,483.585,75,497,0,428,32105,2,2,3333,52003,,3333,52003,,36.25,37.5,38.75,8636.25,16052.5,23468.75,mine
7-csves/0.csv,2,TCP,,,289.68975,289.7115,289.73325,579.423,289.755,289.668,54,608,0,408,22042,2,2,3333,52003,,3333,52003,,26.5,27.0,27.5,5895.5,11021.0,16146.5,mine
7-csves/1.csv,2,TCP,,,583.56575,583.5665,583.5672500000001,1167.133,583.568,583.565,72,446,0,452,32547,2,2,3333,52003,,3333,52003,,35.5,36.0,36.5,8611.75,16273.5,23935.25,mine
