filename,probability
Video2AB_140.png,97.06423878669739
Video1AB_226.png,100.0
Video3BA_20.png,99.95725750923157
Video1AB_62.png,100.0
Video1AB_225.png,100.0
Video2BA_71.png,100.0
Video1BA_175.png,100.0
Video3AB_13.png,100.0
Video3AB_38.png,99.99128580093384
Video2AB_136.png,41.8851763010025
Video1AB_279.png,100.0
Video2AB_25.png,100.0
Video2AB_236.png,100.0
Video2BA_159.png,100.0
Video2AB_124.png,100.0
Video1AB_80.png,34.062403440475464
Video1AB_52.png,100.0
Video1BA_78.png,100.0
Video2AB_79.png,99.99998807907104
Video1BA_74.png,100.0
Video2AB_133.png,44.57148015499115
Video3BA_27.png,99.99998807907104
Video3BA_19.png,100.0
Video1AB_98.png,81.33344650268555
Video2BA_3.png,100.0
Video1BA_77.png,100.0
Video3BA_32.png,99.99977350234985
Video2BA_83.png,100.0
Video1BA_105.png,100.0
Video3BA_62.png,100.0
Video1AB_51.png,100.0
Video1BA_44.png,99.99856948852539
Video1AB_208.png,100.0
Video2BA_19.png,100.0
Video3BA_44.png,100.0
Video2AB_210.png,99.99994039535522
Video1BA_18.png,100.0
Video2AB_5.png,100.0
Video1AB_291.png,99.99998807907104
Video2BA_49.png,100.0
Video1BA_14.png,100.0
Video2BA_116.png,100.0
Video2BA_144.png,100.0
Video2AB_64.png,100.0
Video2AB_107.png,99.99994039535522
Video2BA_182.png,100.0
Video2BA_82.png,100.0
Video1AB_298.png,99.96480941772461
Video2AB_147.png,100.0
Video1BA_164.png,99.99960660934448
Video1BA_160.png,99.99861717224121
Video2BA_74.png,100.0
Video1AB_96.png,100.0
Video2AB_184.png,98.70790243148804
Video2AB_214.png,100.0
Video2AB_213.png,100.0
Video1AB_231.png,100.0
Video3BA_51.png,100.0
Video2AB_27.png,26.120904088020325
Video2BA_17.png,100.0
Video1BA_70.png,100.0
Video3AB_21.png,100.0
Video1BA_30.png,99.99997615814209
Video3BA_34.png,100.0
Video1AB_289.png,100.0
Video1AB_91.png,100.0
Video1BA_40.png,100.0
Video1BA_121.png,100.0
Video1AB_79.png,30.599066615104675
Video2AB_72.png,100.0
Video2AB_178.png,99.9221682548523
Video1AB_219.png,100.0
Video2AB_132.png,99.77692365646362
Video2AB_231.png,100.0
Video1AB_200.png,77.26131081581116
Video2BA_37.png,100.0
Video2AB_111.png,100.0
Video3BA_38.png,99.99998807907104
Video1BA_81.png,100.0
Video3AB_18.png,100.0
Video1AB_223.png,100.0
Video2AB_190.png,100.0
Video1BA_174.png,99.99982118606567
Video1AB_44.png,99.98799562454224
Video2BA_120.png,100.0
Video1BA_57.png,100.0
Video1AB_280.png,100.0
Video2BA_61.png,100.0
Video3BA_52.png,99.9970555305481
Video1BA_142.png,100.0
Video1BA_165.png,100.0
Video2AB_135.png,100.0
Video3BA_36.png,92.64379143714905
Video2AB_117.png,100.0
Video2BA_157.png,100.0
Video2AB_85.png,100.0
Video3BA_60.png,100.0
Video2AB_92.png,100.0
Video2AB_94.png,100.0
Video1AB_60.png,100.0
Video1BA_192.png,100.0
Video1BA_152.png,100.0
Video1AB_21.png,11.227384209632874
Video3BA_50.png,100.0
Video1BA_171.png,100.0
Video1BA_82.png,100.0
Video1AB_61.png,100.0
Video2AB_3.png,100.0
Video2AB_185.png,99.9651312828064
Video1AB_217.png,100.0
Video1AB_295.png,0.3231939161196351
Video3AB_15.png,100.0
Video1AB_54.png,100.0
Video2AB_112.png,99.99994039535522
Video3BA_4.png,100.0
Video2AB_152.png,100.0
Video2BA_156.png,99.99978542327881
Video3AB_41.png,100.0
Video1AB_84.png,97.76476621627808
Video2BA_192.png,100.0
Video2BA_15.png,100.0
Video3AB_2.png,100.0
Video2AB_129.png,99.88897442817688
Video1AB_67.png,100.0
Video1AB_85.png,73.22904467582703
Video1BA_158.png,99.99884366989136
Video1AB_278.png,100.0
Video2AB_54.png,100.0
Video1BA_66.png,100.0
Video2BA_170.png,100.0
Video2BA_44.png,100.0
Video2AB_191.png,99.99995231628418
Video2AB_87.png,100.0
Video1AB_237.png,6.966507434844971
Video2BA_67.png,100.0
Video2BA_127.png,100.0
Video2BA_174.png,100.0
Video2AB_217.png,96.21257781982422
Video3BA_59.png,100.0
Video2BA_6.png,100.0
Video1AB_296.png,4.103697091341019
Video1BA_71.png,100.0
Video2AB_1.png,100.0
Video1BA_28.png,99.99624490737915
Video3BA_41.png,99.99998807907104
Video3BA_71.png,99.97867941856384
Video3AB_16.png,100.0
Video2AB_12.png,19.842880964279175
Video2AB_118.png,100.0
Video1AB_267.png,100.0
Video3BA_24.png,99.99769926071167
Video1AB_229.png,100.0
Video2BA_142.png,100.0
Video1AB_270.png,100.0
Video1AB_284.png,100.0
Video3BA_6.png,100.0
Video2AB_156.png,93.53390336036682
Video1AB_239.png,85.20745038986206
Video1AB_250.png,100.0
Video3AB_33.png,100.0
Video1AB_230.png,100.0
Video2BA_75.png,100.0
Video2BA_22.png,100.0
Video1AB_93.png,100.0
Video1AB_253.png,100.0
Video1AB_86.png,67.83389449119568
Video2BA_296.png,100.0
Video2BA_189.png,100.0
Video2AB_55.png,100.0
Video2BA_79.png,100.0
Video1BA_166.png,100.0
Video1AB_257.png,0.7699674926698208
Video1AB_70.png,100.0
Video2AB_81.png,100.0
Video1AB_8.png,60.88445782661438
Video2BA_2.png,100.0
Video2AB_76.png,100.0
Video1BA_177.png,99.99998807907104
Video1BA_181.png,99.82134103775024
Video1BA_84.png,100.0
Video2BA_162.png,100.0
Video2AB_154.png,99.73226189613342
Video1AB_43.png,56.39311075210571
Video2BA_69.png,100.0
Video2BA_97.png,100.0
Video2BA_25.png,100.0
Video1AB_249.png,100.0
Video1AB_77.png,100.0
Video1AB_32.png,100.0
Video3AB_28.png,100.0
Video1AB_34.png,100.0
Video2BA_78.png,100.0
Video1BA_75.png,100.0
Video2BA_183.png,100.0
Video2BA_199.png,100.0
Video2BA_188.png,100.0
Video2AB_113.png,100.0
Video1AB_290.png,100.0
Video3AB_17.png,100.0
Video3AB_4.png,100.0
Video1AB_90.png,100.0
Video1AB_45.png,0.008480812539346516
Video3AB_45.png,100.0
Video2BA_143.png,99.99988079071045
Video3BA_10.png,85.36468744277954
Video1BA_176.png,100.0
Video1AB_3.png,6.820154190063477
Video1BA_7.png,100.0
Video1BA_182.png,96.60598635673523
Video1AB_238.png,4.603390023112297
Video1AB_214.png,100.0
Video1AB_258.png,79.07131910324097
Video2AB_105.png,99.99995231628418
Video2AB_49.png,99.99618530273438
Video2AB_13.png,99.97004270553589
Video1BA_112.png,100.0
Video1AB_20.png,99.96360540390015
Video2BA_298.png,100.0
Video1BA_108.png,100.0
Video1AB_283.png,100.0
Video2AB_69.png,100.0
Video2AB_88.png,100.0
Video2BA_9.png,100.0
Video2AB_240.png,100.0
Video1BA_100.png,100.0
Video1BA_153.png,99.99998807907104
Video2BA_122.png,100.0
Video2BA_101.png,100.0
Video1AB_97.png,3.47449891269207
Video2AB_163.png,99.99860525131226
Video2BA_14.png,100.0
Video1BA_145.png,100.0
Video1BA_90.png,100.0
Video2BA_73.png,100.0
Video2AB_59.png,100.0
Video2BA_46.png,100.0
Video2AB_168.png,100.0
Video1BA_151.png,100.0
Video2BA_124.png,100.0
Video2BA_168.png,100.0
Video2BA_28.png,100.0
Video1BA_39.png,100.0
Video2BA_110.png,100.0
Video2AB_176.png,99.95623230934143
Video2BA_164.png,100.0
Video2BA_126.png,100.0
Video2AB_151.png,99.99957084655762
Video2BA_135.png,100.0
Video2BA_158.png,100.0
Video2AB_179.png,100.0
Video1BA_180.png,24.369581043720245
Video2AB_175.png,99.99985694885254
Video2BA_130.png,100.0
Video1BA_102.png,99.99958276748657
Video2AB_202.png,100.0
Video2BA_293.png,100.0
Video2AB_86.png,100.0
Video3AB_29.png,100.0
Video2AB_169.png,100.0
Video1BA_56.png,100.0
Video2AB_33.png,99.9521017074585
Video2BA_84.png,100.0
Video2AB_153.png,100.0
Video1AB_285.png,100.0
Video1AB_22.png,15.939687192440033
Video1BA_96.png,100.0
Video1AB_286.png,100.0
Video2BA_184.png,100.0
Video2BA_26.png,100.0
Video1AB_204.png,100.0
Video2BA_166.png,100.0
Video1BA_35.png,100.0
Video2AB_91.png,100.0
Video2AB_177.png,100.0
Video3AB_22.png,99.99998807907104
Video2AB_149.png,100.0
Video2BA_128.png,100.0
Video3AB_26.png,99.99823570251465
Video2AB_193.png,94.57581639289856
Video1BA_170.png,99.99998807907104
Video1BA_87.png,100.0
Video1AB_255.png,100.0
Video1BA_49.png,100.0
Video1BA_36.png,100.0
Video3BA_67.png,100.0
Video1AB_16.png,14.691977202892303
Video1BA_37.png,100.0
Video3AB_46.png,100.0
Video1BA_184.png,99.99997615814209
Video3AB_5.png,100.0
Video1BA_104.png,99.99991655349731
Video1AB_264.png,100.0
Video1BA_23.png,100.0
Video3BA_40.png,100.0
Video1AB_228.png,100.0
Video1BA_55.png,100.0
Video1AB_5.png,50.07703900337219
Video2AB_58.png,100.0
Video1AB_242.png,0.17078414093703032
Video1BA_9.png,100.0
Video2AB_22.png,99.91287589073181
Video2AB_212.png,99.9484658241272
Video1BA_68.png,99.99997615814209
Video2AB_234.png,100.0
Video2AB_61.png,100.0
Video2BA_137.png,100.0
Video2AB_42.png,99.99997615814209
Video3BA_18.png,100.0
Video3BA_57.png,99.91610050201416
Video2BA_56.png,99.99996423721313
Video2BA_8.png,100.0
Video1AB_240.png,66.9283926486969
Video2BA_173.png,99.99997615814209
Video2BA_68.png,100.0
Video1AB_31.png,100.0
Video2BA_57.png,100.0
Video1BA_79.png,100.0
Video2AB_96.png,99.99691247940063
Video2BA_16.png,100.0
Video2AB_35.png,100.0
Video2AB_20.png,95.21942734718323
Video1AB_7.png,0.49579315818846226
Video2BA_165.png,100.0
